filename,train error,test error,mutual information,sample entropy,expert usage
mnist_with_reg_hidden_32_importance_0.2_10_5_models.pt,0.020634710788726807,0.035899996757507324,1.923309087753296,0.10437841713428497,2.253929853439331
mnist_with_reg_hidden_32_importance_0.2_10_5_models.pt,0.019503653049468994,0.03290003538131714,2.1818723678588867,0.068546362221241,2.260037422180176
mnist_with_reg_hidden_32_importance_0.2_10_5_models.pt,0.017550528049468994,0.03250002861022949,2.0076162815093994,0.10551148653030396,2.287384510040283
mnist_with_reg_hidden_32_importance_0.2_10_5_models.pt,0.01514500379562378,0.03220003843307495,2.2621912956237793,0.060504090040922165,2.3201370239257812
mnist_with_reg_hidden_32_importance_0.2_10_5_models.pt,0.02360302209854126,0.035899996757507324,1.7447302341461182,0.23692265152931213,2.318925142288208
mnist_with_reg_hidden_32_importance_0.2_10_5_models.pt,0.023856818675994873,0.039200007915496826,2.085336208343506,0.05460900813341141,2.1340749263763428
mnist_with_reg_hidden_32_importance_0.2_10_5_models.pt,0.021412670612335205,0.04180002212524414,1.964259386062622,0.12628154456615448,2.2798657417297363
mnist_with_reg_hidden_32_importance_0.2_10_5_models.pt,0.044662535190582275,0.050000011920928955,1.7250919342041016,0.2795191705226898,2.277369260787964
mnist_with_reg_hidden_32_importance_0.2_10_5_models.pt,0.02204716205596924,0.03670001029968262,2.208252429962158,0.07444960623979568,2.259857177734375
mnist_with_reg_hidden_32_importance_0.4_10_5_models.pt,0.018367111682891846,0.03400003910064697,2.1724610328674316,0.09309417754411697,2.321103096008301
mnist_with_reg_hidden_32_importance_0.4_10_5_models.pt,0.0402873158454895,0.04559999704360962,1.2806129455566406,0.40462902188301086,2.315337657928467
mnist_with_reg_hidden_32_importance_0.4_10_5_models.pt,0.0174788236618042,0.03200000524520874,2.1269054412841797,0.09318371117115021,2.3158695697784424
mnist_with_reg_hidden_32_importance_0.4_10_5_models.pt,0.02686375379562378,0.04100000858306885,2.1109423637390137,0.12493403255939484,2.2744390964508057
mnist_with_reg_hidden_32_importance_0.4_10_5_models.pt,0.01779329776763916,0.033100008964538574,1.9833505153656006,0.14814291894435883,2.320483684539795
mnist_with_reg_hidden_32_importance_0.4_10_5_models.pt,0.023591935634613037,0.03780001401901245,1.6919169425964355,0.23058201372623444,2.3210108280181885
mnist_with_reg_hidden_32_importance_0.4_10_5_models.pt,0.037876248359680176,0.045400023460388184,1.4892048835754395,0.3755141496658325,2.3190202713012695
mnist_with_reg_hidden_32_importance_0.4_10_5_models.pt,0.018113255500793457,0.033000051975250244,2.1032156944274902,0.11808667331933975,2.318199872970581
mnist_with_reg_hidden_32_importance_0.4_10_5_models.pt,0.01924985647201538,0.032100021839141846,1.9813857078552246,0.10105116665363312,2.320227861404419
mnist_with_reg_hidden_32_importance_0.4_10_5_models.pt,0.04200875759124756,0.052400052547454834,1.373234748840332,0.38453346490859985,2.321305751800537
mnist_with_reg_hidden_32_importance_0.6_10_5_models.pt,0.022819578647613525,0.03660005331039429,1.9761638641357422,0.12539054453372955,2.3200011253356934
mnist_with_reg_hidden_32_importance_0.6_10_5_models.pt,0.04674810171127319,0.054300010204315186,1.759298324584961,0.31532755494117737,2.317343235015869
mnist_with_reg_hidden_32_importance_0.6_10_5_models.pt,0.04114252328872681,0.04860001802444458,1.749988317489624,0.3764340579509735,2.3149361610412598
mnist_with_reg_hidden_32_importance_0.6_10_5_models.pt,0.025203049182891846,0.04280000925064087,1.6762681007385254,0.18824553489685059,2.320490598678589
mnist_with_reg_hidden_32_importance_0.6_10_5_models.pt,0.022367119789123535,0.03870004415512085,1.7850465774536133,0.1943865269422531,2.3212060928344727
mnist_with_reg_hidden_32_importance_0.6_10_5_models.pt,0.01941537857055664,0.030900001525878906,2.0980725288391113,0.11213293671607971,2.2875707149505615
mnist_with_reg_hidden_32_importance_0.6_10_5_models.pt,0.0335230827331543,0.03930002450942993,2.0909018516540527,0.14418068528175354,2.318596839904785
mnist_with_reg_hidden_32_importance_0.6_10_5_models.pt,0.01790916919708252,0.027300000190734863,2.2763407230377197,0.05690314993262291,2.3211512565612793
mnist_with_reg_hidden_32_importance_0.6_10_5_models.pt,0.01729673147201538,0.03200000524520874,2.187997341156006,0.07929456233978271,2.321425199508667
mnist_with_reg_hidden_32_importance_0.6_10_5_models.pt,0.01828986406326294,0.030600011348724365,2.1862869262695312,0.07307220250368118,2.3212361335754395
mnist_with_reg_hidden_32_importance_0.8_10_5_models.pt,0.020121634006500244,0.034800052642822266,1.9798014163970947,0.12591150403022766,2.3215322494506836
mnist_with_reg_hidden_32_importance_0.8_10_5_models.pt,0.01857125759124756,0.03229999542236328,2.0808916091918945,0.12545503675937653,2.3212361335754395
mnist_with_reg_hidden_32_importance_0.8_10_5_models.pt,0.022389233112335205,0.03350001573562622,2.093388795852661,0.09710259735584259,2.3183789253234863
mnist_with_reg_hidden_32_importance_0.8_10_5_models.pt,0.01828986406326294,0.03400003910064697,2.078857421875,0.09289360046386719,2.3207783699035645
mnist_with_reg_hidden_32_importance_0.8_10_5_models.pt,0.022135376930236816,0.031500041484832764,2.1005306243896484,0.12276816368103027,2.3211936950683594
mnist_with_reg_hidden_32_importance_0.8_10_5_models.pt,0.024320244789123535,0.03390002250671387,2.0448739528656006,0.10654302686452866,2.3207736015319824
mnist_with_reg_hidden_32_importance_0.8_10_5_models.pt,0.021539509296417236,0.03870004415512085,1.9722914695739746,0.16434916853904724,2.320479393005371
mnist_with_reg_hidden_32_importance_0.8_10_5_models.pt,0.01603877544403076,0.034300029277801514,2.0586564540863037,0.12378751486539841,2.2836079597473145
mnist_with_reg_hidden_32_importance_0.8_10_5_models.pt,0.023658156394958496,0.04120004177093506,1.82356858253479,0.15221183001995087,2.3200910091400146
mnist_with_reg_hidden_32_importance_0.8_10_5_models.pt,0.017087042331695557,0.033399999141693115,2.182253837585449,0.10499142855405807,2.320305109024048
mnist_with_reg_hidden_32_importance_1.0_10_5_models.pt,0.04891085624694824,0.05640000104904175,1.5698885917663574,0.36978667974472046,2.3207294940948486
mnist_with_reg_hidden_32_importance_1.0_10_5_models.pt,0.025318920612335205,0.03690004348754883,2.101634979248047,0.14062827825546265,2.3189187049865723
mnist_with_reg_hidden_32_importance_1.0_10_5_models.pt,0.025567173957824707,0.038900017738342285,1.3820815086364746,0.22979697585105896,2.3210179805755615
mnist_with_reg_hidden_32_importance_1.0_10_5_models.pt,0.04642808437347412,0.059300005435943604,1.4768962860107422,0.6341135501861572,2.3138298988342285
mnist_with_reg_hidden_32_importance_1.0_10_5_models.pt,0.0476529598236084,0.055500030517578125,1.4184041023254395,0.500539243221283,2.3186426162719727
mnist_with_reg_hidden_32_importance_1.0_10_5_models.pt,0.028314828872680664,0.04050004482269287,2.0872485637664795,0.11778345704078674,2.319328784942627
mnist_with_reg_hidden_32_importance_1.0_10_5_models.pt,0.034185171127319336,0.04790002107620239,1.7758033275604248,0.30576759576797485,2.3208982944488525
mnist_with_reg_hidden_32_importance_1.0_10_5_models.pt,0.03033965826034546,0.040400028228759766,1.9858500957489014,0.26690468192100525,2.319413185119629
mnist_with_reg_hidden_32_importance_1.0_10_5_models.pt,0.019078850746154785,0.035899996757507324,1.9116427898406982,0.11921504139900208,2.319749116897583
mnist_with_reg_hidden_32_importance_1.0_10_5_models.pt,0.021721601486206055,0.03670001029968262,1.9766132831573486,0.13985228538513184,2.319969415664673
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.017936766147613525,0.03190004825592041,2.1319093704223633,0.08054013550281525,2.319024085998535
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.015382230281829834,0.029100000858306885,2.244283437728882,0.051427483558654785,2.246159553527832
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.041964590549468994,0.053000032901763916,1.4632487297058105,0.33853912353515625,2.3109028339385986
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.020601630210876465,0.03440004587173462,2.0882723331451416,0.07772042602300644,2.2508015632629395
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.04045838117599487,0.04980003833770752,1.4270434379577637,0.3235550820827484,2.313535690307617
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.021655380725860596,0.033600032329559326,2.102053642272949,0.08466881513595581,2.3202362060546875
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.01954782009124756,0.034600019454956055,1.9925694465637207,0.11870735883712769,2.2825300693511963
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.02342092990875244,0.0340999960899353,2.2515130043029785,0.05584358423948288,2.257591724395752
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.017583608627319336,0.03420001268386841,2.252025604248047,0.06232917308807373,2.254800796508789
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-06_10_5_models.pt,0.025947868824005127,0.039100050926208496,1.9817886352539062,0.14445604383945465,2.3087215423583984
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.022157490253448486,0.03660005331039429,1.712317943572998,0.14253373444080353,2.3090660572052
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.01911747455596924,0.03670001029968262,2.1524157524108887,0.06625135242938995,2.257134437561035
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.0177270770072937,0.030000030994415283,1.9697434902191162,0.10689133405685425,2.320392370223999
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.046919167041778564,0.050000011920928955,1.7574689388275146,0.326717346906662,2.314243793487549
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.02208024263381958,0.03370004892349243,2.1693856716156006,0.08534558862447739,2.318432569503784
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.02757549285888672,0.03790003061294556,2.158975601196289,0.07540867477655411,2.2706267833709717
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.016607046127319336,0.031500041484832764,2.182222604751587,0.0746077448129654,2.2474193572998047
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.026792049407958984,0.04510003328323364,1.9250788688659668,0.16905350983142853,2.2821171283721924
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.02825409173965454,0.04309999942779541,1.8753001689910889,0.20328205823898315,2.318016767501831
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_1e-05_10_5_models.pt,0.017517387866973877,0.03040003776550293,2.2921905517578125,0.05198449641466141,2.320309638977051
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.0001_10_5_models.pt,0.023194730281829834,0.03350001573562622,2.0901691913604736,0.09098963439464569,2.3164095878601074
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.0001_10_5_models.pt,0.0411149263381958,0.05210000276565552,1.7991135120391846,0.29881319403648376,2.3184821605682373
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.0001_10_5_models.pt,0.03721976280212402,0.050000011920928955,1.660597324371338,0.24443010985851288,2.3185155391693115
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.0001_10_5_models.pt,0.0224609375,0.03420001268386841,2.191638231277466,0.07414072006940842,2.27704119682312
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.0001_10_5_models.pt,0.019878864288330078,0.03280001878738403,2.1274912357330322,0.1034967303276062,2.314584493637085
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.0001_10_5_models.pt,0.02208024263381958,0.03380000591278076,1.8472020626068115,0.13219906389713287,2.3173999786376953
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.0001_10_5_models.pt,0.0232885479927063,0.03700000047683716,2.086169719696045,0.07542439550161362,2.2413992881774902
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.0001_10_5_models.pt,0.020270586013793945,0.03630000352859497,2.0786960124969482,0.10560774058103561,2.262261390686035
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.0001_10_5_models.pt,0.03179621696472168,0.0382000207901001,1.6532492637634277,0.259673148393631,2.3173534870147705
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.0001_10_5_models.pt,0.019779503345489502,0.03650003671646118,2.2522809505462646,0.06487473100423813,2.321730613708496
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.001_10_5_models.pt,0.01979607343673706,0.033600032329559326,2.1582016944885254,0.046859610825777054,2.165717601776123
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.001_10_5_models.pt,0.027398884296417236,0.03940004110336304,2.0735275745391846,0.07584821432828903,2.2818186283111572
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.001_10_5_models.pt,0.04212462902069092,0.04670000076293945,1.8102359771728516,0.25591084361076355,2.311880111694336
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.001_10_5_models.pt,0.021887123584747314,0.037699997425079346,2.0706512928009033,0.11489436030387878,2.3191890716552734
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.001_10_5_models.pt,0.024491310119628906,0.03850001096725464,2.169137954711914,0.09743653237819672,2.320723295211792
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.001_10_5_models.pt,0.01815742254257202,0.029300034046173096,2.3025693893432617,0.050245966762304306,2.3204970359802246
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.001_10_5_models.pt,0.04162806272506714,0.04559999704360962,1.5755538940429688,0.3085014820098877,2.3166136741638184
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.001_10_5_models.pt,0.020430564880371094,0.033100008964538574,2.04081130027771,0.09028913080692291,2.2779324054718018
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.001_10_5_models.pt,0.020049870014190674,0.035800039768218994,2.1466636657714844,0.06968149542808533,2.252244472503662
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.001_10_5_models.pt,0.039034903049468994,0.045400023460388184,1.3328227996826172,0.4049103558063507,2.316714286804199
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.01_10_5_models.pt,0.023757457733154297,0.03450000286102295,2.1462059020996094,0.0637206882238388,2.275564193725586
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.01_10_5_models.pt,0.029523074626922607,0.04700005054473877,1.5570707321166992,0.26574617624282837,2.3198812007904053
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.01_10_5_models.pt,0.04681426286697388,0.05310004949569702,1.6945858001708984,0.33543750643730164,2.316628932952881
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.01_10_5_models.pt,0.01814091205596924,0.033300042152404785,2.263744831085205,0.06851561367511749,2.3202033042907715
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.01_10_5_models.pt,0.0226595401763916,0.03720003366470337,1.8726000785827637,0.1400180608034134,2.3193931579589844
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.01_10_5_models.pt,0.0204581618309021,0.03250002861022949,2.1202309131622314,0.07534243911504745,2.2879343032836914
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.01_10_5_models.pt,0.022284388542175293,0.0382000207901001,2.103055477142334,0.12229657173156738,2.321118116378784
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.01_10_5_models.pt,0.040728747844696045,0.046900033950805664,1.428523063659668,0.3226267695426941,2.3198771476745605
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.01_10_5_models.pt,0.017136693000793457,0.032100021839141846,2.2681496143341064,0.06281895190477371,2.318594455718994
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.01_10_5_models.pt,0.0168001651763916,0.03200000524520874,2.1637611389160156,0.07603328675031662,2.2556450366973877
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.1_10_5_models.pt,0.026179611682891846,0.042900025844573975,2.0492448806762695,0.09545227140188217,2.276304006576538
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.1_10_5_models.pt,0.016066431999206543,0.029799997806549072,2.2031803131103516,0.07233133912086487,2.320089340209961
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.1_10_5_models.pt,0.01837259531021118,0.032100021839141846,2.140284299850464,0.0852784514427185,2.320039749145508
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.1_10_5_models.pt,0.03750109672546387,0.05010002851486206,1.6987128257751465,0.24895602464675903,2.257652997970581
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.1_10_5_models.pt,0.01920020580291748,0.034800052642822266,2.292435884475708,0.05702442675828934,2.3195033073425293
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.1_10_5_models.pt,0.02017676830291748,0.033100008964538574,2.2621302604675293,0.04627188295125961,2.264606475830078
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.1_10_5_models.pt,0.03209966421127319,0.04660004377365112,1.905378818511963,0.2515101432800293,2.311004161834717
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.1_10_5_models.pt,0.028077542781829834,0.04070001840591431,1.9414122104644775,0.15510088205337524,2.3183951377868652
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.1_10_5_models.pt,0.026041626930236816,0.03900003433227539,2.0360658168792725,0.07399069517850876,2.2819104194641113
mnist_with_reg_hidden_32_sample_sim_same_1e-06_sample_sim_diff_0.1_10_5_models.pt,0.01991194486618042,0.033399999141693115,2.1193056106567383,0.08305754512548447,2.317378282546997
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-06_10_5_models.pt,0.04200875759124756,0.04860001802444458,1.7225875854492188,0.21939057111740112,2.3173747062683105
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-06_10_5_models.pt,0.06410551071166992,0.0667000412940979,1.5356826782226562,0.2958803176879883,2.317471504211426
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-06_10_5_models.pt,0.029898226261138916,0.04120004177093506,1.9328892230987549,0.12524384260177612,2.320924997329712
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-06_10_5_models.pt,0.03596729040145874,0.042900025844573975,1.712583065032959,0.16853661835193634,2.3199217319488525
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-06_10_5_models.pt,0.03152590990066528,0.04080003499984741,1.7567336559295654,0.1559244692325592,2.321223497390747
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-06_10_5_models.pt,0.03381001949310303,0.04110002517700195,1.6342463493347168,0.14592806994915009,2.319910764694214
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-06_10_5_models.pt,0.0293961763381958,0.037600040435791016,2.1895394325256348,0.09745894372463226,2.321056604385376
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-06_10_5_models.pt,0.05724751949310303,0.06460005044937134,1.5129904747009277,0.297443687915802,2.3197693824768066
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-06_10_5_models.pt,0.036750733852386475,0.04650002717971802,1.9594507217407227,0.1564539521932602,2.319812774658203
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-06_10_5_models.pt,0.03029000759124756,0.041600048542022705,2.0323338508605957,0.11509871482849121,2.3197789192199707
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-05_10_5_models.pt,0.05225437879562378,0.05940002202987671,1.6660146713256836,0.25097864866256714,2.3212523460388184
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-05_10_5_models.pt,0.034505248069763184,0.041400015354156494,1.6395149230957031,0.1736084222793579,2.3184990882873535
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-05_10_5_models.pt,0.03207212686538696,0.04120004177093506,1.8131446838378906,0.13253778219223022,2.3214163780212402
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-05_10_5_models.pt,0.03654658794403076,0.0437999963760376,2.0974998474121094,0.11113337427377701,2.3206796646118164
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-05_10_5_models.pt,0.05316472053527832,0.052400052547454834,1.5611209869384766,0.29130858182907104,2.319108486175537
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-05_10_5_models.pt,0.06031513214111328,0.06450003385543823,1.5447096824645996,0.2963000237941742,2.3163275718688965
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-05_10_5_models.pt,0.051305413246154785,0.05889999866485596,1.8006012439727783,0.250508576631546,2.3167002201080322
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-05_10_5_models.pt,0.028673410415649414,0.03630000352859497,1.9411661624908447,0.10071791708469391,2.314434766769409
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-05_10_5_models.pt,0.031625211238861084,0.03940004110336304,2.0077009201049805,0.10123427957296371,2.319732427597046
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_1e-05_10_5_models.pt,0.03378242254257202,0.0448000431060791,1.6264057159423828,0.16759753227233887,2.321127414703369
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.0001_10_5_models.pt,0.05186820030212402,0.05889999866485596,1.2862763404846191,0.2772574722766876,2.3163113594055176
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.0001_10_5_models.pt,0.0343782901763916,0.042900025844573975,1.6656315326690674,0.16008572280406952,2.320263385772705
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.0001_10_5_models.pt,0.030841708183288574,0.03680002689361572,1.805816411972046,0.15242652595043182,2.3157126903533936
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.0001_10_5_models.pt,0.0344996452331543,0.04230004549026489,1.722923755645752,0.1613808274269104,2.3186867237091064
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.0001_10_5_models.pt,0.027592003345489502,0.04330003261566162,2.1215622425079346,0.09364330768585205,2.319150447845459
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.0001_10_5_models.pt,0.059895873069763184,0.0626000165939331,1.3995823860168457,0.32789313793182373,2.315103769302368
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.0001_10_5_models.pt,0.03402525186538696,0.04250001907348633,1.6266818046569824,0.16318024694919586,2.317068338394165
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.0001_10_5_models.pt,0.038725972175598145,0.05050003528594971,1.6571693420410156,0.17899642884731293,2.3214235305786133
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.0001_10_5_models.pt,0.06024891138076782,0.06610000133514404,1.5119733810424805,0.34304168820381165,2.319727897644043
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.0001_10_5_models.pt,0.03797006607055664,0.04809999465942383,1.6506569385528564,0.14589883387088776,2.320211172103882
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.001_10_5_models.pt,0.038328707218170166,0.04430001974105835,1.6688697338104248,0.19223900139331818,2.3203132152557373
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.001_10_5_models.pt,0.033363163471221924,0.04360002279281616,1.671776533126831,0.1516454815864563,2.315603017807007
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.001_10_5_models.pt,0.03452730178833008,0.046900033950805664,1.6240520477294922,0.16072502732276917,2.32171630859375
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.001_10_5_models.pt,0.03262382745742798,0.04210001230239868,1.8457183837890625,0.13595452904701233,2.320326805114746
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.001_10_5_models.pt,0.03283345699310303,0.04520004987716675,1.8658056259155273,0.1356315016746521,2.318264961242676
mnist_with_reg_hidden_32_sample_sim_same_1e-05_sample_sim_diff_0.001_10_5_models.pt,0.05801445245742798,0.0634000301361084,1.4341707229614258,0.42736777663230896,2.3206512928009033
