filename,train error,test error,mutual information,sample entropy,experts usage
cifar10_without_reg_10_5_models.pt,0.1824418306350708,0.21308594942092896,2.1775898933410645,0.27611985206604006,2.152648448944092
cifar10_without_reg_10_5_models.pt,0.24197226762771606,0.25751954317092896,1.5587377548217773,0.23815600872039794,1.445155382156372
cifar10_without_reg_10_5_models.pt,0.2062739133834839,0.22578126192092896,1.844548225402832,0.2192932367324829,1.6576855182647705
cifar10_without_reg_10_5_models.pt,0.2273637056350708,0.23662108182907104,1.7180533409118652,0.19130524396896362,1.908704161643982
cifar10_without_reg_10_5_models.pt,0.2453523874282837,0.25419920682907104,1.4849200248718262,0.19154999256134034,1.5363550186157227
cifar10_without_reg_10_5_models.pt,0.2077885866165161,0.23115235567092896,1.8877365589141846,0.2554203748703003,1.755326271057129
cifar10_without_reg_10_5_models.pt,0.23405218124389648,0.24970704317092896,1.7844834327697754,0.16874028444290162,1.8200674057006836
cifar10_without_reg_10_5_models.pt,0.20786035060882568,0.22636717557907104,1.914020299911499,0.20479722023010255,1.9112306833267212
cifar10_without_reg_10_5_models.pt,0.2793726325035095,0.2769531011581421,1.2792294025421143,0.1386229872703552,1.4585028886795044
cifar10_without_reg_10_5_models.pt,0.2705157399177551,0.27490234375,1.3643198013305664,0.11979100704193116,1.5055264234542847
cifar10_with_reg_importance_0.2_10_5_models.pt,0.13764750957489014,0.1748046875,2.3167505264282227,0.35571506023406985,2.2695248126983643
cifar10_with_reg_importance_0.2_10_5_models.pt,0.12157207727432251,0.1626952886581421,2.3205342292785645,0.4117759704589844,2.240995168685913
cifar10_with_reg_importance_0.2_10_5_models.pt,0.1403300166130066,0.17714840173721313,2.321005344390869,0.3552953481674194,2.271284341812134
cifar10_with_reg_importance_0.2_10_5_models.pt,0.1551418900489807,0.189453125,2.3020620346069336,0.3245089054107666,2.2293591499328613
cifar10_with_reg_importance_0.2_10_5_models.pt,0.14599812030792236,0.18720704317092896,2.3212530612945557,0.36721100807189944,2.265559673309326
cifar10_with_reg_importance_0.2_10_5_models.pt,0.15571188926696777,0.19062501192092896,2.3214707374572754,0.2871972322463989,2.2077558040618896
cifar10_with_reg_importance_0.2_10_5_models.pt,0.13417571783065796,0.17324215173721313,2.3212640285491943,0.3493614435195923,2.126960277557373
cifar10_with_reg_importance_0.2_10_5_models.pt,0.16039937734603882,0.1851562261581421,2.321526288986206,0.33136487007141113,2.253983974456787
cifar10_with_reg_importance_0.2_10_5_models.pt,0.16050708293914795,0.1841796636581421,2.1407649517059326,0.6087936878204345,2.1856436729431152
cifar10_with_reg_importance_0.2_10_5_models.pt,0.1386440396308899,0.17939454317092896,2.3216075897216797,0.31144375801086427,2.2557592391967773
cifar10_with_reg_importance_0.4_10_5_models.pt,0.14481425285339355,0.18291014432907104,2.3211171627044678,0.37027390003204347,2.2672791481018066
cifar10_with_reg_importance_0.4_10_5_models.pt,0.1500239372253418,0.17402344942092896,2.3027865886688232,0.46256165504455565,2.2654662132263184
cifar10_with_reg_importance_0.4_10_5_models.pt,0.14540421962738037,0.18593746423721313,2.3155837059020996,0.33933515548706056,2.290163516998291
cifar10_with_reg_importance_0.4_10_5_models.pt,0.15819919109344482,0.19374996423721313,2.1282873153686523,0.5911667823791504,2.1371610164642334
cifar10_with_reg_importance_0.4_10_5_models.pt,0.1687260866165161,0.19609373807907104,2.320472478866577,0.3129627227783203,2.3020524978637695
cifar10_with_reg_importance_0.4_10_5_models.pt,0.18850445747375488,0.20986324548721313,1.9677410125732422,0.47765793800354006,2.275775671005249
cifar10_with_reg_importance_0.4_10_5_models.pt,0.14805090427398682,0.1846679449081421,2.320309638977051,0.3444020986557007,2.245154857635498
cifar10_with_reg_importance_0.4_10_5_models.pt,0.15143495798110962,0.1817382574081421,2.320143461227417,0.37016317844390867,2.220454216003418
cifar10_with_reg_importance_0.4_10_5_models.pt,0.16165101528167725,0.19316405057907104,2.3211746215820312,0.44726271629333497,2.2818660736083984
cifar10_with_reg_importance_0.4_10_5_models.pt,0.13101881742477417,0.17041015625,2.3207411766052246,0.41478638648986815,2.198366165161133
cifar10_with_reg_importance_0.6_10_5_models.pt,0.2463129758834839,0.25273436307907104,1.3493318557739258,1.4798105239868165,2.315548896789551
cifar10_with_reg_importance_0.6_10_5_models.pt,0.15846222639083862,0.19550782442092896,2.026193618774414,0.7571169853210449,2.248732566833496
cifar10_with_reg_importance_0.6_10_5_models.pt,0.137468159198761,0.1728515625,2.3130710124969482,0.46114335060119627,2.2617623805999756
cifar10_with_reg_importance_0.6_10_5_models.pt,0.16805243492126465,0.1982421875,2.3184924125671387,0.37241077423095703,2.1004726886749268
cifar10_with_reg_importance_0.6_10_5_models.pt,0.2744061350822449,0.28339844942092896,1.534508228302002,1.051870632171631,2.302161693572998
cifar10_with_reg_importance_0.6_10_5_models.pt,0.16709977388381958,0.1895507574081421,2.1616289615631104,0.6331631183624268,2.2707114219665527
cifar10_with_reg_importance_0.6_10_5_models.pt,0.19251441955566406,0.22011715173721313,1.7715716361999512,1.0062786102294923,2.2697651386260986
cifar10_with_reg_importance_0.6_10_5_models.pt,0.21116870641708374,0.2294921875,1.78814697265625,0.9361656188964844,2.2520790100097656
cifar10_with_reg_importance_0.6_10_5_models.pt,0.12526702880859375,0.1626952886581421,2.3069820404052734,0.38974823951721194,2.3035006523132324
cifar10_with_reg_importance_0.6_10_5_models.pt,0.17858344316482544,0.20351558923721313,2.1589956283569336,0.5600450515747071,2.2320711612701416
