filename,train error,test error,mutual information,sample entropy,experts usage
cifar10_with_attn_conv_2_top_1_10_10_models.pt,0.37069910764694214,0.34492188692092896,0.001994609832763672,0.0,0.0
cifar10_with_attn_conv_2_top_1_10_10_models.pt,0.1699737310409546,0.2061523199081421,0.0,0.0,0.0
cifar10_with_attn_conv_2_top_1_10_10_models.pt,0.1666015386581421,0.20888668298721313,0.0,0.0,0.0
cifar10_with_attn_conv_2_top_1_10_10_models.pt,0.1630062460899353,0.19902342557907104,0.0,0.0,0.0
cifar10_with_attn_conv_2_top_1_10_10_models.pt,0.15028703212738037,0.1910156011581421,-2.384185791015625e-07,0.0,0.0
cifar10_with_attn_conv_2_top_1_10_10_models.pt,0.18762755393981934,0.2095702886581421,0.0,0.0,0.0
cifar10_with_attn_conv_2_top_1_10_10_models.pt,0.3187978267669678,0.30078125,0.0,0.0,0.0
cifar10_with_attn_conv_2_top_1_10_10_models.pt,0.1369180679321289,0.19365233182907104,0.0,3.166206460421648e-22,0.0
cifar10_with_attn_conv_2_top_1_10_10_models.pt,0.16241228580474854,0.20595699548721313,0.0,0.0,0.0
cifar10_with_attn_conv_2_top_1_10_10_models.pt,0.1874362826347351,0.20683592557907104,0.0,0.0,0.0
cifar10_with_attn_conv_2_top_2_10_10_models.pt,0.20723849534988403,0.21875,0.0,0.0,0.0
cifar10_with_attn_conv_2_top_2_10_10_models.pt,0.11683273315429688,0.19208985567092896,0.0,1.2505389634217206e-30,0.0
cifar10_with_attn_conv_2_top_2_10_10_models.pt,0.12990671396255493,0.1875976324081421,0.0,5.036230632538689e-32,0.0
cifar10_with_attn_conv_2_top_2_10_10_models.pt,0.12661433219909668,0.18964844942092896,0.0,1.6475860439177582e-26,0.0
cifar10_with_attn_conv_2_top_2_10_10_models.pt,0.12484455108642578,0.1895507574081421,0.0,0.0,0.0
cifar10_with_attn_conv_2_top_2_10_10_models.pt,0.17544245719909668,0.19970703125,0.0,0.0,0.0
cifar10_with_attn_conv_2_top_2_10_10_models.pt,0.15757739543914795,0.20625001192092896,0.0,0.0,0.0
cifar10_with_attn_conv_2_top_2_10_10_models.pt,0.14341914653778076,0.19951170682907104,0.0,1.2181240371468198e-18,0.0
cifar10_with_attn_conv_2_top_2_10_10_models.pt,0.8999123126268387,0.90087890625,0.0,0.0,0.0
cifar10_without_reg_conv_4_top_1_10_10_models.pt,0.3252272605895996,0.30712890625,0.0,0.002626262605190277,0.0018203230574727058
cifar10_without_reg_conv_4_top_1_10_10_models.pt,0.32013314962387085,0.30937498807907104,0.0,0.0026037620380520822,0.0018046721816062927
cifar10_without_reg_conv_4_top_1_10_10_models.pt,0.3194475769996643,0.31289058923721313,0.0,0.002629449404776096,0.0018224772065877914
cifar10_without_reg_conv_4_top_1_10_10_models.pt,0.3333625793457031,0.32548826932907104,0.0,0.002618333511054516,0.001814889837987721
cifar10_without_reg_conv_4_top_1_10_10_models.pt,0.33315932750701904,0.3169921636581421,0.0,0.002606399916112423,0.0018066209740936756
cifar10_without_reg_conv_4_top_1_10_10_models.pt,0.3224450349807739,0.3077148199081421,0.0,0.0026004092767834665,0.001802464947104454
cifar10_without_reg_conv_4_top_1_10_10_models.pt,0.33479756116867065,0.3203125,0.0,0.0026217421516776087,0.0018171926494687796
cifar10_without_reg_conv_4_top_1_10_10_models.pt,0.31831157207489014,0.30292969942092896,0.0,0.0025634624063968657,0.0017768018878996372
cifar10_without_reg_conv_4_top_1_10_10_models.pt,0.3154296875,0.30166012048721313,0.0,0.0026157652959227563,0.001813048729673028
cifar10_without_reg_conv_4_top_1_10_10_models.pt,0.33679449558258057,0.32343751192092896,0.0,0.0025941481813788413,0.0017982431454584002
cifar10_without_reg_conv_4_top_2_10_10_models.pt,0.24567127227783203,0.25146484375,1.3205375671386719,0.14723194837570192,0.8647130727767944
cifar10_without_reg_conv_4_top_2_10_10_models.pt,0.23373329639434814,0.24794918298721313,1.3481132984161377,0.1764843225479126,1.081436276435852
cifar10_without_reg_conv_4_top_2_10_10_models.pt,0.235734224319458,0.25673824548721313,0.9732425212860107,0.2026906967163086,0.7050826549530029
cifar10_without_reg_conv_4_top_2_10_10_models.pt,0.1906808614730835,0.21474605798721313,1.8602392673492432,0.20309023857116698,1.2806072235107422
cifar10_without_reg_conv_4_top_2_10_10_models.pt,0.33101481199264526,0.31201171875,0.0,0.011442067474126816,0.007931039668619633
cifar10_without_reg_conv_4_top_2_10_10_models.pt,0.18650752305984497,0.2222656011581421,1.865213394165039,0.26493732929229735,1.3238945007324219
cifar10_without_reg_conv_4_top_2_10_10_models.pt,0.2821109890937805,0.27656251192092896,0.743304967880249,0.10213500261306763,0.6618050932884216
cifar10_without_reg_conv_4_top_2_10_10_models.pt,0.20136326551437378,0.22109371423721313,1.5682363510131836,0.20834763050079347,1.0899560451507568
cifar10_without_reg_conv_4_top_2_10_10_models.pt,0.2470862865447998,0.2421875,1.3031961917877197,0.128123939037323,0.7737229466438293
cifar10_without_reg_conv_4_top_2_10_10_models.pt,0.24766027927398682,0.25703126192092896,0.9771780967712402,0.1935174584388733,0.6836854219436646
cifar10_without_reg_conv_4_10_10_models.pt,0.31934791803359985,0.3203125,0.7070856094360352,0.0403148740530014,0.6255953311920166
cifar10_without_reg_conv_4_10_10_models.pt,0.3058912754058838,0.31904298067092896,0.9802713394165039,0.06384073495864868,0.7102710604667664
cifar10_without_reg_conv_4_10_10_models.pt,0.27668213844299316,0.2896484136581421,1.3486077785491943,0.09130092263221741,0.8868876695632935
cifar10_without_reg_conv_4_10_10_models.pt,0.2812858819961548,0.29374998807907104,1.4925765991210938,0.11254831552505493,1.0795536041259766
cifar10_without_reg_conv_4_10_10_models.pt,0.2997289299964905,0.3028320074081421,0.973017692565918,0.059174525737762454,0.7045964002609253
cifar10_without_reg_conv_4_10_10_models.pt,0.30559229850769043,0.30351561307907104,0.9653778076171875,0.05324929356575012,0.6214555501937866
cifar10_without_reg_conv_4_10_10_models.pt,0.3097975254058838,0.30859375,0.9706571102142334,0.06038327813148499,0.670853853225708
cifar10_without_reg_conv_4_10_10_models.pt,0.28336256742477417,0.29189449548721313,1.3860719203948975,0.08600126504898072,1.0611581802368164
cifar10_without_reg_conv_4_10_10_models.pt,0.2801617980003357,0.2861328125,1.3556623458862305,0.0913420557975769,0.8753479719161987
cifar10_without_reg_conv_4_10_10_models.pt,0.28048068284988403,0.28642576932907104,1.3706731796264648,0.07396185994148255,0.6710542440414429
cifar10_without_reg_loss_gate_conv_4_10_10_models.pt,0.06141585111618042,0.14453125,2.5405280590057373,3.932511565089226,2.117755889892578
cifar10_without_reg_loss_gate_conv_4_10_10_models.pt,0.08696186542510986,0.1568359136581421,2.648113250732422,3.8867545932531358,2.0915024280548096
cifar10_without_reg_loss_gate_conv_4_10_10_models.pt,0.08345025777816772,0.15644532442092896,2.373640537261963,4.033548456430435,1.8700252771377563
cifar10_without_reg_loss_gate_conv_4_10_10_models.pt,0.09367424249649048,0.15800780057907104,2.383474588394165,3.859169465303421,2.003664016723633
cifar10_without_reg_loss_gate_conv_4_10_10_models.pt,0.06998968124389648,0.1465820074081421,2.404630184173584,4.087657600641251,1.9541690349578857
cifar10_without_reg_loss_gate_conv_4_10_10_models.pt,0.09977281093597412,0.15937501192092896,2.2889695167541504,3.8457653522491455,2.079266309738159
cifar10_without_reg_loss_gate_conv_4_10_10_models.pt,0.062021732330322266,0.13505858182907104,2.5388355255126953,4.08292663693428,2.024360418319702
cifar10_without_reg_loss_gate_conv_4_10_10_models.pt,0.08577412366867065,0.15224605798721313,2.319094181060791,4.023370403051376,1.8682773113250732
cifar10_without_reg_loss_gate_conv_4_10_10_models.pt,0.07710862159729004,0.14482420682907104,2.365151882171631,3.943321797251701,2.0852930545806885
cifar10_without_reg_loss_gate_conv_4_10_10_models.pt,0.08535957336425781,0.15947264432907104,2.299363613128662,3.9638428717851637,1.8914930820465088
cifar10_with_attn_conv_4_top_1_10_10_models.pt,0.31937581300735474,0.3116210699081421,0.0,1.6510604435897237e-16,9.466058232323297e-22
cifar10_with_attn_conv_4_top_1_10_10_models.pt,0.33019769191741943,0.31093746423721313,0.0,1.3233477340005884e-41,0.0
cifar10_with_attn_conv_4_top_1_10_10_models.pt,0.31307005882263184,0.29423826932907104,0.0,0.0,0.0
cifar10_with_attn_conv_4_top_1_10_10_models.pt,0.3227160573005676,0.31142574548721313,0.0,0.0,0.0
cifar10_with_attn_conv_4_top_1_10_10_models.pt,0.315812349319458,0.30253905057907104,0.0,3.767493705653406e-16,3.710501182958322e-33
cifar10_with_attn_conv_4_top_1_10_10_models.pt,0.32512760162353516,0.31582027673721313,0.0,1.187826499940049e-19,0.0
cifar10_with_attn_conv_4_top_1_10_10_models.pt,0.3304169178009033,0.30546873807907104,0.0,0.0,0.0
cifar10_with_attn_conv_4_top_1_10_10_models.pt,0.32226961851119995,0.31337887048721313,0.0,0.0,0.0
cifar10_with_attn_conv_4_top_1_10_10_models.pt,0.32455360889434814,0.31396484375,0.0,0.0,0.0
cifar10_with_attn_conv_4_top_1_10_10_models.pt,0.3244020938873291,0.32001954317092896,0.0,2.0238441850917747e-22,1.9997410670805016e-36
cifar10_with_attn_conv_4_top_2_10_10_models.pt,0.06084185838699341,0.1318359375,2.8887691497802734,0.14317593574523926,1.930559754371643
cifar10_with_attn_conv_4_top_2_10_10_models.pt,0.03662312030792236,0.12382811307907104,3.0523524284362793,0.15169615745544435,2.128826141357422
cifar10_with_attn_conv_4_top_2_10_10_models.pt,0.04045760631561279,0.13212889432907104,2.7816123962402344,0.1646547794342041,2.1378836631774902
cifar10_with_attn_conv_4_top_2_10_10_models.pt,0.03298389911651611,0.11972653865814209,2.8823752403259277,0.14139211177825928,1.8588041067123413
cifar10_with_attn_conv_4_top_2_10_10_models.pt,0.04241865873336792,0.12968748807907104,2.7139008045196533,0.16273396015167235,1.9294673204421997
cifar10_with_attn_conv_4_top_2_10_10_models.pt,0.030177772045135498,0.12177735567092896,3.0461764335632324,0.1550812005996704,1.8624297380447388
cifar10_with_attn_conv_4_top_2_10_10_models.pt,0.029946625232696533,0.12177735567092896,3.073883533477783,0.15808557271957396,2.011820077896118
cifar10_with_attn_conv_4_top_2_10_10_models.pt,0.0232621431350708,0.12041014432907104,3.211505889892578,0.13974394798278808,1.7980008125305176
cifar10_with_attn_conv_4_top_2_10_10_models.pt,0.04195237159729004,0.12685543298721313,2.8698484897613525,0.1657658815383911,1.9208135604858398
cifar10_with_attn_conv_4_top_2_10_10_models.pt,0.02771848440170288,0.11933594942092896,2.891671895980835,0.17687461376190186,1.9061517715454102
