filename,train error,test error,mutual information,sample entropy,experts usage
mnist_without_reg_10_10_models.pt,0.09016931056976318,0.0910000205039978,0.0,0.10491050034761429,0.07271843403577805
mnist_with_attention_10_10_models.pt,0.042069435119628906,0.05620002746582031,1.9940898418426514,0.008985363878309727,1.513634204864502
mnist_with_attention_10_10_models.pt,0.03815215826034546,0.04559999704360962,2.1222965717315674,0.00680877361446619,1.6791317462921143
mnist_with_attention_10_10_models.pt,0.042444586753845215,0.05340003967285156,2.079859733581543,0.00518575357273221,1.4888781309127808
mnist_with_attention_10_10_models.pt,0.04626256227493286,0.058600008487701416,1.6138153076171875,0.004665916319936514,1.2053325176239014
mnist_with_attention_10_10_models.pt,0.043470799922943115,0.052700042724609375,1.5774083137512207,0.005222985986620188,1.2315762042999268
mnist_with_attention_10_10_models.pt,0.042428016662597656,0.054200053215026855,2.4562671184539795,0.006717894691973925,1.7023143768310547
mnist_with_attention_10_10_models.pt,0.041986703872680664,0.05560004711151123,2.2057948112487793,0.005883887410163879,1.6523070335388184
mnist_with_attention_10_10_models.pt,0.048403263092041016,0.061300039291381836,1.4343922138214111,0.0052384804002940655,1.0119881629943848
mnist_with_attention_10_10_models.pt,0.0438460111618042,0.05660003423690796,1.9290778636932373,0.0035858191549777985,1.4746075868606567
mnist_with_attention_10_10_models.pt,0.032530009746551514,0.04510003328323364,2.5436620712280273,0.004838272929191589,1.8525667190551758
mnist_without_reg_loss_gate_10_10_models.pt,0.08615267276763916,0.09030002355575562,0.0,9.210858345031738,1.7442262172698975
mnist_without_reg_loss_gate_10_10_models.pt,0.08775269985198975,0.0934000015258789,0.0,9.210360527038574,1.7276766300201416
mnist_without_reg_loss_gate_10_10_models.pt,0.08877336978912354,0.08920001983642578,0.0,9.210747718811035,1.746544599533081
mnist_without_reg_loss_gate_10_10_models.pt,0.0860588550567627,0.08970004320144653,0.0,9.211164474487305,1.7396913766860962
mnist_without_reg_loss_gate_10_10_models.pt,0.0859871506690979,0.09020000696182251,0.0,9.21052360534668,1.7391867637634277
mnist_without_reg_loss_gate_10_10_models.pt,0.08490020036697388,0.08750003576278687,-2.384185791015625e-07,9.211091995239258,1.7426320314407349
mnist_without_reg_loss_gate_10_10_models.pt,0.09333622455596924,0.09680002927780151,0.0,9.210424423217773,1.738527774810791
mnist_without_reg_loss_gate_10_10_models.pt,0.08690297603607178,0.08910000324249268,0.0,9.21129322052002,1.741782307624817
mnist_without_reg_loss_gate_10_10_models.pt,0.08446985483169556,0.08900004625320435,0.0,9.211044311523438,1.7439494132995605
mnist_without_reg_loss_gate_10_10_models.pt,0.08627957105636597,0.08950001001358032,0.0,9.210984230041504,1.7381956577301025
